Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,TotalPages,TotalDuration,AveragePageDuration,EngagementScore,Revenue
0,0.0,0,0.0,18,415.2738095,0.005882353,0.028921569,0.0,0.0,Nov,2,10,7,10,Returning_Visitor,False,18,415.2738095,23.070767194444446,415.2738095,0
6,268.95,2,153.0,139,5286.587577,0.002959159,0.018209889,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,147,5708.537577,38.83358895918367,5708.537577,0
0,0.0,0,0.0,15,171.8,0.013333333,0.046666667,0.0,0.0,June,2,2,1,2,Returning_Visitor,False,15,171.8,11.453333333333335,171.8,0
1,16.2,0,0.0,42,1369.7,0.0,0.01969697,11.33037122,0.0,Jul,2,5,3,3,Returning_Visitor,False,43,1385.9,32.230232558139534,1385.8999999999999,0
2,43.72727273,0,0.0,59,3354.078463,0.012307692,0.026494505,9.005310781,0.0,Nov,2,2,3,1,Returning_Visitor,False,61,3397.80573573,55.70173337262295,3397.80573573,1
0,0.0,0,0.0,5,215.0,0.04,0.08,0.0,0.6,May,3,2,3,2,Returning_Visitor,False,5,215.0,43.0,215.0,0
0,0.0,0,0.0,8,286.7,0.05,0.075,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,8,286.7,35.8375,286.7,0
0,0.0,0,0.0,13,217.9166667,0.015384615,0.035897436,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,13,217.9166667,16.762820515384615,217.91666669999998,0
8,353.7,6,181.95,23,959.9,0.005882353,0.016666667,4.428052445,0.0,Nov,1,1,6,3,Returning_Visitor,True,37,1495.55,40.42027027027027,1495.5500000000002,1
1,6.0,0,0.0,61,3545.19127,0.008954009,0.057518519,0.0,0.6,May,2,2,4,2,Returning_Visitor,False,62,3551.19127,57.277278548387095,3551.19127,0
0,0.0,0,0.0,41,817.7958109,0.034492302,0.05715957,0.0,0.0,June,3,2,1,13,Returning_Visitor,False,41,817.7958109,19.946239290243902,817.7958109,0
5,60.2,0,0.0,12,165.4,0.0125,0.041666667,0.0,0.0,Aug,2,5,3,6,Returning_Visitor,False,17,225.60000000000002,13.270588235294118,225.60000000000002,0
0,0.0,0,0.0,8,89.5,0.15,0.158333333,0.0,0.8,May,3,2,1,3,Returning_Visitor,False,8,89.5,11.1875,89.5,0
8,321.6,0,0.0,30,1151.2,0.0,0.012903226,0.0,0.0,May,2,2,2,13,Returning_Visitor,False,38,1472.8000000000002,38.75789473684211,1472.8000000000002,0
0,0.0,0,0.0,3,20.2,0.0,0.066666667,0.0,0.0,Jul,2,2,2,1,Returning_Visitor,False,3,20.2,6.733333333333333,20.2,0
0,0.0,0,0.0,2,149.0,0.0,0.1,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,2,149.0,74.5,149.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,13,New_Visitor,False,1,0.0,0.0,0.0,0
4,75.75,0,0.0,71,3534.298611,0.00890411,0.023832104,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,75,3610.048611,48.13398148,3610.048611,0
1,20.5,1,13.0,57,1518.903694,0.0,0.022947455,13.40247586,0.0,May,2,2,1,4,Returning_Visitor,False,59,1552.403694,26.311927016949156,1552.403694,0
0,0.0,0,0.0,3,22.0,0.0,0.066666667,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,3,22.0,7.333333333333333,22.0,0
0,0.0,0,0.0,2,44.0,0.0,0.1,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,2,44.0,22.0,44.0,0
7,228.25,0,0.0,39,968.0924451,0.01547619,0.023015873,7.497155058,0.0,Nov,3,2,1,1,Returning_Visitor,False,46,1196.3424451,26.007444458695655,1196.3424451,0
9,311.9166667,0,0.0,40,633.4,0.002272727,0.017954545,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,49,945.3166667,19.292176871428573,945.3166667,0
0,0.0,0,0.0,9,1040.0,0.077777778,0.116666667,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,9,1040.0,115.55555555555556,1040.0,0
0,0.0,1,132.0,8,445.0,0.0,0.014285714,0.0,0.0,Mar,3,2,4,14,Returning_Visitor,True,9,577.0,64.11111111111111,577.0,0
0,0.0,0,0.0,18,708.25,0.0,0.045098039,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,18,708.25,39.34722222222222,708.25,0
0,0.0,0,0.0,21,685.1744048,0.028571429,0.043174603,0.0,0.0,Nov,1,1,8,1,Returning_Visitor,True,21,685.1744048,32.62735260952381,685.1744048,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Aug,1,2,8,1,New_Visitor,False,2,0.0,0.0,0.0,0
0,0.0,0,0.0,3,60.4,0.066666667,0.133333333,0.0,0.0,June,3,2,2,1,Returning_Visitor,False,3,60.4,20.133333333333333,60.4,0
0,0.0,0,0.0,9,372.6,0.0,0.022222222,55.89978907,0.0,Jul,2,2,1,4,Returning_Visitor,False,9,372.6,41.400000000000006,372.6,1
0,0.0,0,0.0,24,272.0,0.056,0.090666667,0.0,0.8,May,3,2,3,4,Returning_Visitor,False,24,272.0,11.333333333333334,272.0,0
0,0.0,0,0.0,13,1985.0,0.016666667,0.05,0.0,0.0,Nov,4,1,7,6,Returning_Visitor,False,13,1985.0,152.69230769230768,1984.9999999999998,0
2,98.0,0,0.0,15,947.0,0.00625,0.006666667,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,True,17,1045.0,61.470588235294116,1045.0,0
4,364.5,0,0.0,27,955.525,0.013333333,0.022222222,0.0,0.0,Nov,3,2,3,1,Returning_Visitor,True,31,1320.025,42.58145161290323,1320.025,0
1,23.96,0,0.0,94,2103.938772,0.013731061,0.038809156,1.47623044,0.0,Jul,2,2,1,1,Returning_Visitor,False,95,2127.898772,22.398934442105265,2127.898772,0
0,0.0,0,0.0,19,623.2,0.022222222,0.044444444,0.0,0.0,Jul,2,5,4,1,Returning_Visitor,True,19,623.2,32.800000000000004,623.2,0
0,0.0,0,0.0,3,96.5,0.0,0.022222222,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,3,96.5,32.166666666666664,96.5,0
6,30.7,3,45.0,38,1481.783333,0.012244898,0.029387755,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,False,47,1557.4833330000001,33.13794325531915,1557.4833330000001,1
0,0.0,0,0.0,13,89.0,0.046153846,0.1,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,13,89.0,6.846153846153846,89.0,0
1,45.4,0,0.0,41,1227.713333,0.019512195,0.041056911,0.0,0.0,Oct,1,1,3,3,Returning_Visitor,False,42,1273.113333,30.312222214285715,1273.113333,0
2,38.33333333,0,0.0,68,2277.377056,0.009758454,0.029851908,12.76243133,1.0,May,2,2,2,2,Returning_Visitor,True,70,2315.71038933,33.08157699042857,2315.71038933,0
0,0.0,0,0.0,39,2808.666667,0.0,0.01025641,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,39,2808.666667,72.01709402564103,2808.666667,0
1,4.0,0,0.0,24,957.9,0.025,0.032638889,22.74458333,0.4,May,3,2,6,13,Returning_Visitor,False,25,961.9,38.476,961.9,1
2,84.5,0,0.0,17,596.0833333,0.0,0.03697479,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,19,680.5833333,35.820175436842106,680.5833333,0
0,0.0,0,0.0,3,76.5,0.04,0.047619048,0.0,0.0,May,1,1,4,5,Returning_Visitor,False,3,76.5,25.5,76.5,0
0,0.0,0,0.0,19,522.0,0.021052632,0.034210526,0.0,0.0,May,2,2,7,2,Returning_Visitor,False,19,522.0,27.473684210526315,522.0,0
0,0.0,0,0.0,8,181.0,0.075,0.1,0.0,0.0,Mar,3,2,1,13,Returning_Visitor,True,8,181.0,22.625,181.0,0
0,0.0,6,451.5,28,674.4345238,0.005882353,0.017647059,0.0,0.0,May,3,2,4,1,Returning_Visitor,True,34,1125.9345238,33.1157212882353,1125.9345238,0
6,93.5,0,0.0,23,251.3333333,0.0,0.013768116,0.0,0.0,May,2,2,3,3,New_Visitor,False,29,344.8333333,11.890804596551725,344.8333333,0
2,37.0,0,0.0,23,813.0,0.016666667,0.05,0.0,0.0,May,2,2,7,4,Returning_Visitor,True,25,850.0,34.0,850.0,0
3,79.75,0,0.0,3,73.5,0.04,0.077777778,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,6,153.25,25.541666666666668,153.25,0
0,0.0,0,0.0,38,2259.2,0.022222222,0.037962963,0.0,0.2,May,2,2,7,11,Returning_Visitor,False,38,2259.2,59.45263157894736,2259.2,0
4,63.33333333,0,0.0,13,556.6666667,0.0,0.001666667,27.3063666,0.0,Mar,1,1,1,2,Returning_Visitor,False,17,620.0000000299999,36.47058823705882,620.0000000299999,1
0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,2,7.0,3.5,7.0,0
5,115.375,0,0.0,20,473.5,0.026111111,0.028996212,14.88419318,0.0,Dec,3,2,1,1,Returning_Visitor,False,25,588.875,23.555,588.875,1
0,0.0,0,0.0,9,386.25,0.0,0.022222222,0.0,0.0,Dec,3,2,6,6,New_Visitor,False,9,386.25,42.916666666666664,386.25,0
0,0.0,0,0.0,12,272.6666667,0.0,0.009090909,0.0,0.0,May,3,2,1,4,New_Visitor,False,12,272.6666667,22.722222225,272.6666667,0
1,64.0,0,0.0,15,188.5,0.0,0.007142857,0.0,0.0,May,2,4,2,2,Returning_Visitor,False,16,252.5,15.78125,252.5,0
0,0.0,2,109.0,23,1232.733333,0.0,0.012820513,56.35884615,0.0,May,4,2,1,19,Returning_Visitor,True,25,1341.733333,53.66933331999999,1341.733333,1
6,32.5,2,62.5,80,1190.418903,0.005714286,0.027420635,7.530107143,0.8,May,2,2,1,4,Returning_Visitor,False,88,1285.418903,14.607032988636364,1285.418903,0
0,0.0,0,0.0,6,117.5,0.0,0.066666667,0.0,0.0,May,2,2,1,1,Returning_Visitor,True,6,117.5,19.583333333333332,117.5,0
0,0.0,0,0.0,33,777.1166667,0.0,0.015104167,0.0,0.0,Nov,2,2,6,2,New_Visitor,True,33,777.1166667,23.5489899,777.1166667,0
0,0.0,1,19.0,27,1523.05,0.0,0.001851852,22.12888889,0.0,May,1,1,1,4,Returning_Visitor,False,28,1542.05,55.073214285714286,1542.05,1
4,59.4,0,0.0,19,157.2,0.010526316,0.021052632,0.0,0.0,Sep,2,5,3,2,New_Visitor,True,23,216.6,9.417391304347825,216.6,0
6,101.2,2,438.7,53,1692.694155,0.012068966,0.022197723,0.0,0.0,Aug,3,2,4,1,Returning_Visitor,False,61,2232.594155,36.59990418032787,2232.594155,0
0,0.0,0,0.0,38,1593.583333,0.0,0.010526316,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,38,1593.583333,41.936403500000004,1593.5833330000003,0
0,0.0,0,0.0,22,343.0333333,0.0,0.027272727,0.0,0.0,June,2,5,6,1,Returning_Visitor,False,22,343.0333333,15.59242424090909,343.0333333,0
0,0.0,0,0.0,2,15.0,0.0,0.1,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False,2,15.0,7.5,15.0,0
0,0.0,3,82.5,9,143.375,0.016666667,0.055555556,0.0,0.0,Dec,3,2,6,2,Returning_Visitor,False,12,225.875,18.822916666666668,225.875,0
0,0.0,0,0.0,3,71.0,0.1,0.1,0.0,0.0,May,3,2,6,13,Returning_Visitor,False,3,71.0,23.666666666666668,71.0,0
22,1153.682251,3,108.0,205,4295.305066,0.001746725,0.008801049,177.5288252,0.0,Nov,2,5,3,3,Returning_Visitor,True,230,5556.987317,24.16081442173913,5556.987317,0
5,74.4,0,0.0,140,2810.797158,0.001909722,0.016226074,0.0,0.0,Sep,2,2,3,4,Returning_Visitor,True,145,2885.197158,19.897911434482758,2885.197158,0
2,136.4,0,0.0,41,1275.26927,0.0,0.013461742,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,True,43,1411.66927,32.82951790697675,1411.66927,0
2,31.33333333,2,51.0,19,523.7350649,0.002,0.025141026,0.0,0.0,May,3,2,8,3,Returning_Visitor,True,23,606.06839823,26.350799923043475,606.06839823,0
8,245.0833333,1,194.0,93,3646.966667,0.005154639,0.022696032,4.629470103,0.0,May,3,2,1,13,Returning_Visitor,False,102,4086.0500003,40.05931372843138,4086.0500003000006,0
0,0.0,0,0.0,11,315.58,0.0,0.054545455,0.0,0.0,Jul,2,2,4,1,Returning_Visitor,True,11,315.58,28.689090909090908,315.58,0
0,0.0,0,0.0,7,189.2,0.0,0.014285714,78.56959864,0.0,Sep,3,2,3,2,Returning_Visitor,False,7,189.2,27.02857142857143,189.2,1
8,289.0,0,0.0,139,5107.034928,0.01544437,0.044005026,8.304903935,0.0,Aug,2,2,2,1,Returning_Visitor,False,147,5396.034928,36.707720598639455,5396.034928,0
4,203.5,0,0.0,8,296.55,0.0,0.02,0.0,0.0,May,1,1,8,2,Returning_Visitor,False,12,500.05,41.670833333333334,500.05,0
4,149.25,0,0.0,27,1212.809524,0.0,0.020967742,14.89210837,0.0,Mar,2,2,7,2,Returning_Visitor,False,31,1362.059524,43.937404,1362.059524,1
0,0.0,2,59.5,43,760.875,0.018412698,0.036790123,0.0,0.0,Dec,4,2,1,2,Returning_Visitor,True,45,820.375,18.230555555555554,820.375,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,7,2,Returning_Visitor,True,1,0.0,0.0,0.0,0
1,38.8,0,0.0,11,214.0533333,0.016666667,0.03015873,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,12,252.85333329999997,21.07111110833333,252.85333329999997,0
1,45.5,0,0.0,10,333.25,0.0,0.018181818,9.905143745,0.0,Dec,2,2,1,2,New_Visitor,True,11,378.75,34.43181818181818,378.75,1
0,0.0,0,0.0,8,228.0,0.025,0.075,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,8,228.0,28.5,228.0,0
2,5.0,0,0.0,3,20.0,0.053333333,0.078333333,0.0,0.8,May,1,1,1,4,Returning_Visitor,False,5,25.0,5.0,25.0,0
0,0.0,2,15.0,93,3646.278788,0.017204301,0.023117504,0.0,0.0,May,1,1,5,4,Returning_Visitor,False,95,3661.278788,38.53977671578947,3661.2787879999996,0
0,0.0,0,0.0,3,146.4,0.0,0.016666667,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,False,3,146.4,48.800000000000004,146.4,0
0,0.0,0,0.0,112,6673.291392,0.0,0.008744589,5.468093499,0.0,Nov,2,4,1,3,Returning_Visitor,False,112,6673.291392,59.582958857142856,6673.291392,0
0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,3,42.0,14.0,42.0,0
3,86.5,0,0.0,30,2623.916667,0.006666667,0.007619048,23.00194502,0.0,Dec,2,5,1,2,New_Visitor,True,33,2710.416667,82.1338383939394,2710.416667,1
5,30.0,1,4.0,107,4376.902655,0.007272727,0.021707552,0.0,0.0,Oct,2,2,2,4,Returning_Visitor,False,113,4410.902655,39.034536769911504,4410.902655,0
0,0.0,0,0.0,4,40.0,0.0,0.05,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,4,40.0,10.0,40.0,0
0,0.0,0,0.0,11,316.6666667,0.0,0.027272727,0.0,0.8,Feb,2,2,2,1,Returning_Visitor,False,11,316.6666667,28.78787879090909,316.6666667,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,8,1,Returning_Visitor,False,1,0.0,0.0,0.0,0
0,0.0,0,0.0,2,252.8,0.0,0.1,0.0,0.0,Oct,2,5,9,13,Returning_Visitor,True,2,252.8,126.4,252.8,0
0,0.0,0,0.0,20,267.5,0.022222222,0.028888889,0.0,0.6,May,2,2,1,13,Returning_Visitor,False,20,267.5,13.375,267.5,0
0,0.0,0,0.0,4,69.0,0.0,0.05,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,4,69.0,17.25,69.0,0
0,0.0,0,0.0,34,1524.058333,0.019393939,0.025282904,11.77367361,0.0,Mar,3,2,3,1,Returning_Visitor,False,34,1524.058333,44.82524508823529,1524.058333,0
4,562.0,0,0.0,22,1945.5,0.0,0.008333333,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,26,2507.5,96.4423076923077,2507.5,0
2,58.5,2,125.0,16,485.8333333,0.0,0.002222222,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,20,669.3333333,33.466666665000005,669.3333333,0
1,165.5,0,0.0,47,1708.625,0.008695652,0.01884058,5.909295033,0.0,Dec,2,2,7,2,Returning_Visitor,False,48,1874.125,39.044270833333336,1874.125,0
3,41.2,0,0.0,7,942.8,0.0,0.03,0.0,0.0,Aug,1,1,4,5,New_Visitor,False,10,984.0,98.4,984.0,0
2,28.0,0,0.0,42,1329.666667,0.0,0.002325581,80.04344186,0.0,May,2,2,1,4,Returning_Visitor,True,44,1357.666667,30.856060613636362,1357.666667,1
3,31.5,0,0.0,13,956.5,0.0,0.04,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,16,988.0,61.75,988.0,0
6,132.0,1,5.0,30,1039.244444,0.005714286,0.017809524,3.998,0.6,May,3,2,4,3,Returning_Visitor,False,37,1176.244444,31.790390378378376,1176.244444,1
0,0.0,0,0.0,18,491.75,0.0,0.027777778,0.0,0.0,Dec,2,2,6,11,New_Visitor,False,18,491.75,27.319444444444443,491.75,0
0,0.0,0,0.0,52,1192.317857,0.006410256,0.033012821,0.0,0.0,May,2,6,1,3,Returning_Visitor,False,52,1192.317857,22.929189557692307,1192.317857,0
2,41.4,0,0.0,28,1576.966667,0.0,0.018452381,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,True,30,1618.366667,53.94555556666667,1618.366667,0
0,0.0,0,0.0,21,615.8831169,0.033333333,0.04993081,0.0,0.0,Feb,3,2,2,1,Returning_Visitor,True,21,615.8831169,29.327767471428572,615.8831169,0
0,0.0,2,162.5,49,572.061039,0.004,0.027944444,0.0,0.0,Dec,2,2,1,6,Returning_Visitor,False,51,734.561039,14.403157627450982,734.561039,0
4,45.83333333,0,0.0,70,1692.257143,0.0,0.014555556,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,74,1738.09047633,23.487709139594596,1738.09047633,0
3,48.4,0,0.0,137,3004.628109,0.002380952,0.011750149,0.0,0.0,Oct,2,4,9,2,Returning_Visitor,False,140,3053.0281090000003,21.80734363571429,3053.0281090000008,0
6,109.6,0,0.0,17,495.1,0.0,0.01,0.0,0.0,Oct,2,4,8,2,New_Visitor,False,23,604.7,26.291304347826088,604.7,0
0,0.0,0,0.0,10,426.5,0.0,0.02,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,10,426.5,42.65,426.5,0
0,0.0,0,0.0,24,854.3333333,0.0,0.008333333,0.0,0.0,Mar,4,1,1,10,Returning_Visitor,False,24,854.3333333,35.59722222083334,854.3333333,0
0,0.0,0,0.0,2,19.2,0.1,0.15,0.0,0.0,Sep,3,2,3,1,Returning_Visitor,False,2,19.2,9.6,19.2,0
10,148.9,0,0.0,25,692.22,0.038709677,0.039354839,0.0,0.0,Oct,1,1,7,1,Returning_Visitor,True,35,841.12,24.032,841.12,0
3,27.0,0,0.0,21,898.0,0.015384615,0.042307692,10.94723077,0.6,May,2,2,1,3,Returning_Visitor,False,24,925.0,38.541666666666664,925.0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,1,0.0,0.0,0.0,0
0,0.0,0,0.0,3,189.0,0.0,0.066666667,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,3,189.0,63.0,189.0,0
0,0.0,0,0.0,2,47.4,0.0,0.066666667,26.85210163,0.0,Oct,3,2,7,4,Returning_Visitor,False,2,47.4,23.7,47.4,1
1,62.13333333,0,0.0,79,3421.653333,0.004878049,0.022357724,4.127430681,0.0,Oct,2,4,1,2,Returning_Visitor,False,80,3483.78666633,43.547333329125,3483.78666633,1
0,0.0,0,0.0,51,2786.916667,0.003921569,0.011764706,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,51,2786.916667,54.645424843137256,2786.916667,0
4,68.75,0,0.0,137,3770.916071,0.003165468,0.014745252,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,141,3839.666071,27.23167426241135,3839.666071,0
4,353.4,2,0.0,11,587.2,0.013333333,0.04,0.0,0.0,Jul,2,5,2,3,Returning_Visitor,True,17,940.6,55.32941176470588,940.6,0
0,0.0,0,0.0,4,1833.0,0.0,0.05,0.0,0.0,Mar,2,5,2,10,Returning_Visitor,True,4,1833.0,458.25,1833.0,0
3,118.55,0,0.0,34,1948.088333,0.027027027,0.041643072,0.0,0.0,June,3,2,1,13,Returning_Visitor,True,37,2066.638333,55.85509008108108,2066.638333,0
1,55.0,1,47.0,47,1842.95,0.0,0.01257764,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,49,1944.95,39.69285714285714,1944.95,0
0,0.0,0,0.0,48,2492.166667,0.0,0.014583333,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,48,2492.166667,51.92013889583333,2492.166667,0
1,8.0,5,358.75,36,991.5,0.014285714,0.031904762,0.0,0.0,Dec,1,1,8,2,Returning_Visitor,False,42,1358.25,32.339285714285715,1358.25,0
2,87.0,0,0.0,20,918.0833333,0.0075,0.010666667,0.0,0.0,May,1,1,2,2,Returning_Visitor,False,22,1005.0833333,45.68560605909091,1005.0833332999999,0
5,179.5,1,43.5,12,482.75,0.0,0.007692308,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,18,705.75,39.208333333333336,705.75,0
3,82.5,0,0.0,12,221.125,0.015384615,0.005128205,0.0,0.0,Nov,1,2,3,8,Returning_Visitor,False,15,303.625,20.241666666666667,303.625,0
0,0.0,2,6.333333333,16,301.3333333,0.033333333,0.088888889,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,18,307.666666633,17.09259259072222,307.666666633,0
5,69.8,0,0.0,87,1764.180047,0.007007576,0.032261103,0.0,0.0,June,2,6,1,1,Returning_Visitor,False,92,1833.980047,19.93456572826087,1833.9800470000002,0
0,0.0,0,0.0,16,748.4,0.014285714,0.035714286,43.19228571,0.0,May,2,2,3,4,Returning_Visitor,False,16,748.4,46.775,748.4,0
1,21.0,0,0.0,13,190.0,0.0,0.015384615,0.0,0.0,May,2,2,1,1,Returning_Visitor,True,14,211.0,15.071428571428571,211.0,0
0,0.0,0,0.0,10,355.0,0.0,0.04,0.0,0.0,May,2,4,7,6,Returning_Visitor,False,10,355.0,35.5,355.0,0
6,89.0,1,0.0,29,1183.233333,0.013793103,0.025517241,0.0,0.2,May,3,2,1,2,Returning_Visitor,False,36,1272.233333,35.339814805555555,1272.233333,0
9,319.8333333,1,18.0,10,332.3333333,0.0,0.015384615,0.0,0.0,Dec,1,1,5,2,Returning_Visitor,False,20,670.1666666,33.50833333,670.1666666,0
2,121.0,0,0.0,28,1830.583333,0.015555556,0.015740741,111.5113802,0.0,Dec,1,1,6,2,Returning_Visitor,True,30,1951.583333,65.05277776666667,1951.583333,0
4,585.8,0,0.0,29,1582.533333,0.006666667,0.022222222,0.0,0.0,Oct,2,2,4,1,Returning_Visitor,False,33,2168.333333,65.7070706969697,2168.333333,0
10,236.9,0,0.0,19,538.2,0.0,0.00952381,0.0,0.0,May,2,5,3,6,New_Visitor,False,29,775.1,26.727586206896554,775.1,0
0,0.0,0,0.0,26,1435.375,0.0,0.020833333,20.79483821,0.0,Dec,2,2,4,2,Returning_Visitor,False,26,1435.375,55.20673076923077,1435.375,0
0,0.0,0,0.0,16,1011.0,0.0,0.025,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,16,1011.0,63.1875,1011.0,0
4,69.0,1,0.0,19,580.5,0.010526316,0.049122807,22.32934737,0.0,May,2,2,1,3,Returning_Visitor,True,24,649.5,27.0625,649.5,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,4,1,10,Returning_Visitor,True,1,0.0,0.0,0.0,0
7,243.7469512,1,1073.0,33,4931.198912,0.016666667,0.028235129,25.10043261,0.0,Nov,3,2,2,2,Returning_Visitor,False,41,6247.9458632,152.38892349268292,6247.9458632,0
0,0.0,0,0.0,15,327.5,0.0,0.013333333,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,15,327.5,21.833333333333332,327.5,0
1,7.1,0,0.0,16,222.2333333,0.0,0.029411765,0.0,0.0,June,2,5,3,2,Returning_Visitor,False,17,229.3333333,13.490196076470587,229.3333333,0
0,0.0,0,0.0,5,266.3333333,0.04,0.08,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,5,266.3333333,53.26666666,266.3333333,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,False,1,0.0,0.0,0.0,0
0,0.0,0,0.0,14,838.55,0.0,0.016783217,55.23646154,0.0,May,1,1,3,4,Returning_Visitor,False,14,838.55,59.896428571428565,838.55,1
2,58.5,0,0.0,28,968.6666667,0.013793103,0.024712644,14.02863873,0.0,Nov,2,5,1,3,Returning_Visitor,False,30,1027.1666667,34.23888889,1027.1666667,1
0,0.0,0,0.0,5,218.0,0.0,0.04,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,5,218.0,43.6,218.0,0
1,7.0,0,0.0,4,45.0,0.0,0.0125,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,5,52.0,10.4,52.0,0
3,86.0,0,0.0,22,1187.833333,0.009090909,0.027272727,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,25,1273.833333,50.95333332,1273.833333,0
6,73.70833333,5,188.0,80,3313.073936,0.022621723,0.059636655,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,91,3574.78226933,39.28332164098901,3574.78226933,0
0,0.0,0,0.0,2,21.0,0.0,0.1,0.0,0.0,May,3,2,1,3,New_Visitor,False,2,21.0,10.5,21.0,0
0,0.0,0,0.0,10,313.3333333,0.046969697,0.087878788,8.397818182,0.0,May,2,2,1,1,Returning_Visitor,False,10,313.3333333,31.33333333,313.3333333,0
0,0.0,0,0.0,6,835.8333333,0.033333333,0.066666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,6,835.8333333,139.30555555,835.8333333,0
6,413.4996124,0,0.0,83,6072.032391,0.007058824,0.024023709,1.240071108,0.0,Nov,3,2,8,1,Returning_Visitor,True,89,6485.5320034,72.87114610561797,6485.532003399999,1
0,0.0,0,0.0,4,112.0,0.0,0.075,0.0,0.6,May,2,2,4,3,Returning_Visitor,False,4,112.0,28.0,112.0,0
1,1566.6,0,0.0,34,2256.74954,0.0,0.000250438,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False,35,3823.3495399999997,109.23855828571428,3823.3495399999997,0
0,0.0,0,0.0,28,1202.0,0.0,0.014285714,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,28,1202.0,42.92857142857143,1202.0,0
4,320.5,0,0.0,23,1841.171429,0.0,0.003913043,0.0,0.0,Mar,1,1,1,2,New_Visitor,True,27,2161.671429,80.06190477777778,2161.671429,0
0,0.0,4,122.5,330,11208.35506,0.008042825,0.022913324,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,334,11330.85506,33.92471574850299,11330.855059999998,1
0,0.0,1,5.0,10,649.5,0.0,0.02,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,11,654.5,59.5,654.5,0
4,109.0,2,34.0,30,1049.833333,0.0125,0.028645833,0.0,0.0,May,2,2,6,4,Returning_Visitor,True,36,1192.833333,33.13425925,1192.833333,0
